"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"04/30/2026 12:00:00 AM","subway","601","14 St/6 Av (1,2,3,L,F,M)","Manhattan","omny","OMNY - Fair Fare","19","2","40.737797","-73.997734","POINT (-73.997734 40.737797)"
"04/30/2026 12:00:00 AM","subway","605","168 St-Washington Hts (1,A,C)","Manhattan","omny","OMNY - Students","2","0","40.840637","-73.93985","POINT (-73.93985 40.840637)"
"04/30/2026 12:00:00 AM","subway","628","Fulton St (2,3,4,5,A,C,J,Z)","Manhattan","metrocard","Metrocard - Other","1","0","40.71009","-74.007835","POINT (-74.007835 40.71009)"
"04/30/2026 12:00:00 AM","subway","88","Norwood Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.68141","-73.880035","POINT (-73.880035 40.68141)"
"04/30/2026 12:00:00 AM","subway","157","96 St (C,B)","Manhattan","omny","OMNY - Full Fare","17","4","40.79164","-73.9647","POINT (-73.9647 40.79164)"
"04/30/2026 12:00:00 AM","subway","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","Manhattan","metrocard","Metrocard - Other","7","0","40.732338","-74.000496","POINT (-74.000496 40.732338)"
"04/30/2026 12:00:00 AM","subway","297","215 St (1)","Manhattan","metrocard","Metrocard - Other","1","0","40.869446","-73.915276","POINT (-73.915276 40.869446)"
"04/30/2026 12:00:00 AM","subway","298","207 St (1)","Manhattan","omny","OMNY - Other","1","0","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"04/30/2026 12:00:00 AM","subway","313","72 St (1,2,3)","Manhattan","omny","OMNY - Students","3","0","40.778454","-73.98197","POINT (-73.98197 40.778454)"
"04/30/2026 12:00:00 AM","subway","354","Sterling St (2,5)","Brooklyn","omny","OMNY - Other","1","0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"04/30/2026 12:00:00 AM","subway","439","125 St (2,3)","Manhattan","omny","OMNY - Students","8","0","40.807755","-73.945496","POINT (-73.945496 40.807755)"
"04/30/2026 12:00:00 AM","subway","611","Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","metrocard","Metrocard - Other","21","0","40.755745","-73.98758","POINT (-73.98758 40.755745)"
"04/30/2026 12:00:00 AM","subway","81","111 St (J)","Queens","omny","OMNY - Full Fare","2","0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"04/30/2026 12:00:00 AM","subway","168","Spring St (C,E)","Manhattan","omny","OMNY - Students","1","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"04/30/2026 12:00:00 AM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Other","2","0","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"04/30/2026 12:00:00 AM","subway","209","Far Rockaway-Mott Av (A)","Queens","omny","OMNY - Seniors & Disability","1","0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
"04/30/2026 12:00:00 AM","subway","288","Myrtle-Willoughby Avs (G)","Brooklyn","omny","OMNY - Students","1","0","40.69457","-73.94904","POINT (-73.94904 40.69457)"
"04/30/2026 12:00:00 AM","subway","34","53 St (R)","Brooklyn","omny","OMNY - Full Fare","21","1","40.64507","-74.01403","POINT (-74.01403 40.64507)"
"04/30/2026 12:00:00 AM","subway","375","Cypress Av (6)","Bronx","omny","OMNY - Full Fare","3","0","40.805367","-73.91404","POINT (-73.91404 40.805367)"
"04/30/2026 12:00:00 AM","subway","475","96 St (Q)","Manhattan","omny","OMNY - Full Fare","37","1","40.784317","-73.94715","POINT (-73.94715 40.784317)"
"04/30/2026 12:00:00 AM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Other","2","0","40.74964","-73.987885","POINT (-73.987885 40.74964)"
"04/30/2026 12:00:00 AM","subway","622","Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","omny","OMNY - Seniors & Disability","16","0","40.713154","-74.00377","POINT (-74.00377 40.713154)"
"04/30/2026 12:00:00 AM","subway","69","25 Av (D)","Brooklyn","omny","OMNY - Full Fare","7","0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"04/30/2026 12:00:00 AM","subway","118","3 Av (L)","Manhattan","omny","OMNY - Seniors & Disability","4","2","40.73285","-73.98612","POINT (-73.98612 40.73285)"
"04/30/2026 12:00:00 AM","subway","14","23 St (R,W)","Manhattan","metrocard","Metrocard - Other","1","0","40.741302","-73.98934","POINT (-73.98934 40.741302)"
"04/30/2026 12:00:00 AM","subway","301","181 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.849506","-73.93359","POINT (-73.93359 40.849506)"
"04/30/2026 12:00:00 AM","subway","384","Burnside Av (4)","Bronx","omny","OMNY - Students","2","0","40.853455","-73.907684","POINT (-73.907684 40.853455)"
"04/30/2026 12:00:00 AM","subway","397","86 St (4,5,6)","Manhattan","omny","OMNY - Seniors & Disability","4","0","40.77949","-73.95559","POINT (-73.95559 40.77949)"
"04/30/2026 12:00:00 AM","subway","449","111 St (7)","Queens","omny","OMNY - Full Fare","33","0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"04/30/2026 12:00:00 AM","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Other","1","0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"04/30/2026 12:00:00 AM","subway","109","Fresh Pond Rd (M)","Queens","omny","OMNY - Other","2","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"04/30/2026 12:00:00 AM","subway","186","Van Siclen Av (C)","Brooklyn","omny","OMNY - Students","1","0","40.67271","-73.89036","POINT (-73.89036 40.67271)"
"04/30/2026 12:00:00 AM","subway","314","66 St-Lincoln Center (1)","Manhattan","omny","OMNY - Full Fare","82","8","40.77344","-73.98221","POINT (-73.98221 40.77344)"
"04/30/2026 12:00:00 AM","subway","325","Canal St (1)","Manhattan","omny","OMNY - Seniors & Disability","6","0","40.722855","-74.00628","POINT (-74.00628 40.722855)"
"04/30/2026 12:00:00 AM","subway","329","Rector St (1)","Manhattan","omny","OMNY - Full Fare","38","0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"04/30/2026 12:00:00 AM","subway","373","E 149 St (6)","Bronx","omny","OMNY - Other","3","0","40.81212","-73.9041","POINT (-73.9041 40.81212)"
"04/30/2026 12:00:00 AM","subway","381","Kingsbridge Rd (4)","Bronx","omny","OMNY - Other","1","0","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"04/30/2026 12:00:00 AM","subway","52","Avenue U (Q)","Brooklyn","omny","OMNY - Full Fare","2","1","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"04/30/2026 12:00:00 AM","subway","617","Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)","Brooklyn","omny","OMNY - Other","18","0","40.684162","-73.97779","POINT (-73.97779 40.684162)"
"04/30/2026 12:00:00 AM","subway","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","omny","OMNY - Seniors & Disability","4","1","40.71343","-73.95084","POINT (-73.95084 40.71343)"
"04/30/2026 12:00:00 AM","subway","635","Whitehall St-South Ferry (1,R,W)","Manhattan","omny","OMNY - Fair Fare","8","1","40.702576","-74.01333","POINT (-74.01333 40.702576)"
"04/30/2026 12:00:00 AM","subway","85","75 St-Elderts Ln (J,Z)","Queens","omny","OMNY - Students","1","0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"04/30/2026 12:00:00 AM","subway","134","Sutter Av (L)","Brooklyn","omny","OMNY - Full Fare","14","0","40.66937","-73.90198","POINT (-73.90198 40.66937)"
"04/30/2026 12:00:00 AM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","omny","OMNY - Full Fare","41","16","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"04/30/2026 12:00:00 AM","tram","TRAM1","RI Tramway (Manhattan)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.761337","-73.96416","POINT (-73.96416 40.761337)"
"04/30/2026 12:00:00 AM","subway","119","1 Av (L)","Manhattan","metrocard","Metrocard - Other","2","0","40.730953","-73.98163","POINT (-73.98163 40.730953)"
"04/30/2026 12:00:00 AM","subway","210","Norwood-205 St (D)","Bronx","omny","OMNY - Other","1","0","40.87481","-73.87885","POINT (-73.87885 40.87481)"
"04/30/2026 12:00:00 AM","subway","374","E 143 St-St Mary's St (6)","Bronx","omny","OMNY - Full Fare","6","0","40.80872","-73.90765","POINT (-73.90765 40.80872)"
"04/30/2026 12:00:00 AM","subway","380","Bedford Park Blvd-Lehman College (4)","Bronx","omny","OMNY - Other","3","0","40.873413","-73.89006","POINT (-73.89006 40.873413)"
"04/30/2026 12:00:00 AM","subway","438","135 St (2,3)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.814228","-73.94077","POINT (-73.94077 40.814228)"
"04/30/2026 12:00:00 AM","subway","452","90 St-Elmhurst Av (7)","Queens","omny","OMNY - Students","1","0","40.74841","-73.87661","POINT (-73.87661 40.74841)"
"04/30/2026 12:00:00 AM","subway","613","Lexington Av/59 St (4,5,6,N,R,W)","Manhattan","omny","OMNY - Full Fare","287","12","40.762592","-73.96761","POINT (-73.96761 40.762592)"
"04/30/2026 12:00:00 AM","subway","84","85 St-Forest Pkwy (J)","Queens","omny","OMNY - Full Fare","3","0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"04/30/2026 12:00:00 AM","subway","9","57 St-7 Av (N,Q,R,W)","Manhattan","omny","OMNY - Full Fare","231","3","40.764664","-73.98066","POINT (-73.98066 40.764664)"
"04/30/2026 12:00:00 AM","subway","22","Rector St (R,W)","Manhattan","omny","OMNY - Students","1","0","40.70722","-74.01334","POINT (-74.01334 40.70722)"
"04/30/2026 12:00:00 AM","subway","277","7 Av (E,B,D)","Manhattan","omny","OMNY - Full Fare","151","0","40.762863","-73.981636","POINT (-73.981636 40.762863)"
"04/30/2026 12:00:00 AM","subway","54","Sheepshead Bay (B,Q)","Brooklyn","omny","OMNY - Seniors & Disability","1","1","40.586895","-73.954155","POINT (-73.954155 40.586895)"
"04/30/2026 12:00:00 AM","subway","608","4 Av-9 St (F,G,R)","Brooklyn","omny","OMNY - Seniors & Disability","3","0","40.67056","-73.989044","POINT (-73.989044 40.67056)"
"04/30/2026 12:00:00 AM","subway","614","59 St-Columbus Circle (1,A,C,B,D)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.768272","-73.981834","POINT (-73.981834 40.768272)"
"04/30/2026 12:00:00 AM","subway","620","Borough Hall/Court St (2,3,4,5,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.69324","-73.99064","POINT (-73.99064 40.69324)"
"04/30/2026 12:00:00 AM","subway","93","Chauncey St (J,Z)","Brooklyn","omny","OMNY - Students","2","0","40.68289","-73.91045","POINT (-73.91045 40.68289)"
"04/30/2026 12:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","omny","OMNY - Full Fare","17","2","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"04/30/2026 12:00:00 AM","subway","194","111 St (A)","Queens","omny","OMNY - Students","1","0","40.68433","-73.83216","POINT (-73.83216 40.68433)"
"04/30/2026 12:00:00 AM","subway","212","Kingsbridge Rd (B,D)","Bronx","omny","OMNY - Other","5","0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"04/30/2026 12:00:00 AM","subway","346","Sutter Av-Rutland Rd (3)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.66472","-73.92261","POINT (-73.92261 40.66472)"
"04/30/2026 12:00:00 AM","subway","379","Mosholu Pkwy (4)","Bronx","omny","OMNY - Fair Fare","1","0","40.87975","-73.88466","POINT (-73.88466 40.87975)"
"04/30/2026 12:00:00 AM","subway","381","Kingsbridge Rd (4)","Bronx","omny","OMNY - Fair Fare","1","0","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"04/30/2026 12:00:00 AM","subway","608","4 Av-9 St (F,G,R)","Brooklyn","metrocard","Metrocard - Other","1","0","40.67056","-73.989044","POINT (-73.989044 40.67056)"
"04/30/2026 12:00:00 AM","subway","612","Lexington Av/51-53 Sts (6,E,F)","Manhattan","metrocard","Metrocard - Other","1","0","40.757328","-73.97049","POINT (-73.97049 40.757328)"
"04/30/2026 12:00:00 AM","subway","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","metrocard","Metrocard - Other","3","0","40.71343","-73.95084","POINT (-73.95084 40.71343)"
"04/30/2026 12:00:00 AM","subway","70","Bay 50 St (D)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"04/30/2026 12:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","omny","OMNY - Other","1","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"04/30/2026 12:00:00 AM","subway","175","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","omny","OMNY - Full Fare","42","1","40.688484","-73.985","POINT (-73.985 40.688484)"
"04/30/2026 12:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","omny","OMNY - Seniors & Disability","1","1","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"04/30/2026 12:00:00 AM","subway","263","63 Dr-Rego Park (M,R)","Queens","omny","OMNY - Other","3","0","40.729847","-73.8616","POINT (-73.8616 40.729847)"
"04/30/2026 12:00:00 AM","subway","266","Elmhurst Av (M,R)","Queens","omny","OMNY - Full Fare","10","1","40.742455","-73.88202","POINT (-73.88202 40.742455)"
"04/30/2026 12:00:00 AM","subway","308","Cathedral Pkwy (110 St) (1)","Manhattan","omny","OMNY - Full Fare","38","0","40.803967","-73.96685","POINT (-73.96685 40.803967)"
"04/30/2026 12:00:00 AM","subway","309","103 St (1)","Manhattan","omny","OMNY - Students","1","0","40.799446","-73.968376","POINT (-73.968376 40.799446)"
"04/30/2026 12:00:00 AM","subway","321","18 St (1)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.74104","-73.99787","POINT (-73.99787 40.74104)"
"04/30/2026 12:00:00 AM","subway","377","3 Av-138 St (6)","Bronx","omny","OMNY - Students","1","0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"04/30/2026 12:00:00 AM","subway","393","116 St (6)","Manhattan","omny","OMNY - Students","6","0","40.79863","-73.94162","POINT (-73.94162 40.79863)"
"04/30/2026 12:00:00 AM","subway","416","Wakefield-241 St (2)","Bronx","omny","OMNY - Full Fare","12","0","40.903126","-73.85062","POINT (-73.85062 40.903126)"
"04/30/2026 12:00:00 AM","subway","135","Livonia Av (L)","Brooklyn","omny","OMNY - Other","3","0","40.66404","-73.90057","POINT (-73.90057 40.66404)"
"04/30/2026 12:00:00 AM","subway","228","23 St (F,M)","Manhattan","omny","OMNY - Full Fare","83","0","40.742878","-73.99282","POINT (-73.99282 40.742878)"
"04/30/2026 12:00:00 AM","subway","28","Union St (R)","Brooklyn","omny","OMNY - Full Fare","29","0","40.677315","-73.98311","POINT (-73.98311 40.677315)"
"04/30/2026 12:00:00 AM","subway","295","231 St (1)","Bronx","omny","OMNY - Full Fare","8","0","40.878857","-73.90483","POINT (-73.90483 40.878857)"
"04/30/2026 12:00:00 AM","subway","299","Dyckman St (1)","Manhattan","omny","OMNY - Other","1","0","40.86053","-73.92554","POINT (-73.92554 40.86053)"
"04/30/2026 12:00:00 AM","subway","350","Pennsylvania Av (3)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"04/30/2026 12:00:00 AM","subway","461","Queensboro Plaza (7,N,W)","Queens","omny","OMNY - Seniors & Disability","3","0","40.750584","-73.9402","POINT (-73.9402 40.750584)"
"04/30/2026 12:00:00 AM","tram","TRAM2","RI Tramway (Roosevelt)","Manhattan","omny","OMNY - Full Fare","2","0","40.75734","-73.95412","POINT (-73.95412 40.75734)"
"04/30/2026 12:00:00 AM","subway","298","207 St (1)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"04/30/2026 12:00:00 AM","subway","51","Kings Hwy (B,Q)","Brooklyn","omny","OMNY - Full Fare","14","3","40.60867","-73.95773","POINT (-73.95773 40.60867)"
"04/30/2026 12:00:00 AM","subway","109","Fresh Pond Rd (M)","Queens","metrocard","Metrocard - Other","2","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"04/30/2026 12:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","omny","OMNY - Fair Fare","4","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"04/30/2026 12:00:00 AM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","omny","OMNY - Fair Fare","38","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"04/30/2026 12:00:00 AM","subway","257","Sutphin Blvd (F)","Queens","omny","OMNY - Seniors & Disability","1","0","40.70546","-73.81071","POINT (-73.81071 40.70546)"
"04/30/2026 12:00:00 AM","subway","287","Flushing Av (G)","Brooklyn","omny","OMNY - Full Fare","9","0","40.70038","-73.95023","POINT (-73.95023 40.70038)"
"04/30/2026 12:00:00 AM","subway","328","WTC Cortlandt (1)","Manhattan","metrocard","Metrocard - Other","4","0","40.711834","-74.01219","POINT (-74.01219 40.711834)"
"04/30/2026 12:00:00 AM","subway","333","Wall St (2,3)","Manhattan","omny","OMNY - Seniors & Disability","18","0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"04/30/2026 12:00:00 AM","subway","418","233 St (2,5)","Bronx","omny","OMNY - Seniors & Disability","2","0","40.893192","-73.857475","POINT (-73.857475 40.893192)"
"04/30/2026 12:00:00 AM","subway","434","3 Av-149 St (2,5)","Bronx","omny","OMNY - Full Fare","46","3","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"04/30/2026 12:00:00 AM","subway","477","72 St (Q)","Manhattan","omny","OMNY - Full Fare","88","1","40.7688","-73.95843","POINT (-73.95843 40.7688)"
"04/30/2026 12:00:00 AM","subway","13","28 St (R,W)","Manhattan","omny","OMNY - Full Fare","143","0","40.745495","-73.98869","POINT (-73.98869 40.745495)"
"04/30/2026 12:00:00 AM","subway","224","57 St (M)","Manhattan","omny","OMNY - Students","5","0","40.763973","-73.97745","POINT (-73.97745 40.763973)"
"04/30/2026 12:00:00 AM","subway","238","Smith-9 Sts (F,G)","Brooklyn","omny","OMNY - Full Fare","16","2","40.67358","-73.99596","POINT (-73.99596 40.67358)"
"04/30/2026 12:00:00 AM","subway","253","Neptune Av (F)","Brooklyn","omny","OMNY - Students","3","0","40.581013","-73.97457","POINT (-73.97457 40.581013)"
"04/30/2026 12:00:00 AM","subway","286","Broadway (G)","Brooklyn","omny","OMNY - Other","1","0","40.706093","-73.95031","POINT (-73.95031 40.706093)"
"04/30/2026 12:00:00 AM","subway","323","Christopher St-Stonewall (1)","Manhattan","omny","OMNY - Full Fare","155","0","40.73342","-74.00291","POINT (-74.00291 40.73342)"
"04/30/2026 12:00:00 AM","subway","41","7 Av (B,Q)","Brooklyn","omny","OMNY - Fair Fare","3","0","40.67705","-73.97237","POINT (-73.97237 40.67705)"
"04/30/2026 12:00:00 AM","subway","471","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","2","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"04/30/2026 12:00:00 AM","subway","605","168 St-Washington Hts (1,A,C)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.840637","-73.93985","POINT (-73.93985 40.840637)"
"04/30/2026 12:00:00 AM","subway","152","135 St (C,B)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.817894","-73.94765","POINT (-73.94765 40.817894)"
"04/30/2026 12:00:00 AM","subway","159","81 St-Museum of Natural History (C,B)","Manhattan","omny","OMNY - Fair Fare","2","1","40.781433","-73.972145","POINT (-73.972145 40.781433)"
"04/30/2026 12:00:00 AM","subway","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","Manhattan","omny","OMNY - Students","8","0","40.732338","-74.000496","POINT (-74.000496 40.732338)"
"04/30/2026 12:00:00 AM","subway","311","86 St (1)","Manhattan","omny","OMNY - Full Fare","50","7","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"04/30/2026 12:00:00 AM","subway","336","Hoyt St (2,3)","Brooklyn","omny","OMNY - Full Fare","35","0","40.690544","-73.98506","POINT (-73.98506 40.690544)"
"04/30/2026 12:00:00 AM","subway","387","170 St (4)","Bronx","omny","OMNY - Full Fare","19","0","40.840076","-73.91779","POINT (-73.91779 40.840076)"
"04/30/2026 12:00:00 AM","subway","451","Junction Blvd (7)","Queens","omny","OMNY - Fair Fare","1","0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"04/30/2026 12:00:00 AM","subway","602","14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","omny","OMNY - Other","12","0","40.735065","-73.99042","POINT (-73.99042 40.735065)"
"04/30/2026 12:00:00 AM","subway","610","Grand Central-42 St (4,5,6,7,S)","Manhattan","omny","OMNY - Full Fare","813","3","40.75199","-73.977356","POINT (-73.977356 40.75199)"
"04/30/2026 12:00:00 AM","subway","616","Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)","Queens","omny","OMNY - Fair Fare","15","1","40.746746","-73.891365","POINT (-73.891365 40.746746)"
"04/30/2026 12:00:00 AM","subway","83","Woodhaven Blvd (J,Z)","Queens","omny","OMNY - Seniors & Disability","1","0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"04/30/2026 12:00:00 AM","subway","126","Jefferson St (L)","Brooklyn","omny","OMNY - Other","1","0","40.706608","-73.92291","POINT (-73.92291 40.706608)"
"04/30/2026 12:00:00 AM","subway","169","Canal St (A,C,E)","Manhattan","omny","OMNY - Other","6","0","40.720825","-74.005226","POINT (-74.005226 40.720825)"
"04/30/2026 12:00:00 AM","subway","272","36 St (M,R)","Queens","omny","OMNY - Students","1","0","40.75204","-73.92878","POINT (-73.92878 40.75204)"
"04/30/2026 12:00:00 AM","subway","377","3 Av-138 St (6)","Bronx","omny","OMNY - Seniors & Disability","2","0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"04/30/2026 12:00:00 AM","subway","396","96 St (6)","Manhattan","metrocard","Metrocard - Other","1","0","40.78567","-73.95107","POINT (-73.95107 40.78567)"
"04/30/2026 12:00:00 AM","subway","405","23 St-Baruch College (6)","Manhattan","omny","OMNY - Seniors & Disability","3","0","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"04/30/2026 12:00:00 AM","subway","427","West Farms Sq-E Tremont Av (2,5)","Bronx","metrocard","Metrocard - Other","2","0","40.840294","-73.88005","POINT (-73.88005 40.840294)"
"04/30/2026 12:00:00 AM","subway","608","4 Av-9 St (F,G,R)","Brooklyn","omny","OMNY - Full Fare","30","3","40.67056","-73.989044","POINT (-73.989044 40.67056)"
"04/30/2026 12:00:00 AM","subway","138","Canarsie-Rockaway Pkwy (L)","Brooklyn","omny","OMNY - Full Fare","25","3","40.646652","-73.90185","POINT (-73.90185 40.646652)"
"04/30/2026 12:00:00 AM","subway","146","181 St (A)","Manhattan","omny","OMNY - Full Fare","9","0","40.851696","-73.937965","POINT (-73.937965 40.851696)"
"04/30/2026 12:00:00 AM","subway","17","Prince St (R,W)","Manhattan","omny","OMNY - Fair Fare","3","0","40.72433","-73.9977","POINT (-73.9977 40.72433)"
"04/30/2026 12:00:00 AM","subway","235","York St (F)","Brooklyn","omny","OMNY - Fair Fare","3","0","40.701397","-73.98675","POINT (-73.98675 40.701397)"
"04/30/2026 12:00:00 AM","subway","271","Steinway St (M,R)","Queens","omny","OMNY - Fair Fare","2","0","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"04/30/2026 12:00:00 AM","subway","287","Flushing Av (G)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.70038","-73.95023","POINT (-73.95023 40.70038)"
"04/30/2026 12:00:00 AM","subway","334","Clark St (2,3)","Brooklyn","omny","OMNY - Full Fare","15","0","40.697468","-73.99309","POINT (-73.99309 40.697468)"
"04/30/2026 12:00:00 AM","subway","38","86 St (R)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.62269","-74.0284","POINT (-74.0284 40.62269)"
"04/30/2026 12:00:00 AM","subway","383","183 St (4)","Bronx","omny","OMNY - Fair Fare","2","0","40.858406","-73.90388","POINT (-73.90388 40.858406)"
"04/30/2026 12:00:00 AM","subway","391","138 St-Grand Concourse (4,5)","Bronx","omny","OMNY - Students","1","0","40.813225","-73.92985","POINT (-73.92985 40.813225)"
"04/30/2026 12:00:00 AM","subway","403","33 St (6)","Manhattan","omny","OMNY - Full Fare","154","0","40.746082","-73.98208","POINT (-73.98208 40.746082)"
"04/30/2026 12:00:00 AM","subway","404","28 St (6)","Manhattan","metrocard","Metrocard - Other","1","0","40.74307","-73.98426","POINT (-73.98426 40.74307)"
"04/30/2026 12:00:00 AM","subway","459","40 St-Lowery St (7)","Queens","omny","OMNY - Full Fare","15","0","40.743782","-73.92402","POINT (-73.92402 40.743782)"
"04/30/2026 12:00:00 AM","subway","611","Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","omny","OMNY - Seniors & Disability","73","4","40.755745","-73.98758","POINT (-73.98758 40.755745)"
"04/30/2026 12:00:00 AM","subway","613","Lexington Av/59 St (4,5,6,N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.762592","-73.96761","POINT (-73.96761 40.762592)"
"04/30/2026 12:00:00 AM","subway","621","Broadway Junction (A,C,J,Z,L)","Brooklyn","omny","OMNY - Seniors & Disability","1","1","40.678898","-73.90436","POINT (-73.90436 40.678898)"
"04/30/2026 12:00:00 AM","subway","123","Grand St (L)","Brooklyn","metrocard","Metrocard - Other","2","0","40.711926","-73.94067","POINT (-73.94067 40.711926)"
"04/30/2026 12:00:00 AM","subway","159","81 St-Museum of Natural History (C,B)","Manhattan","metrocard","Metrocard - Other","1","0","40.781433","-73.972145","POINT (-73.972145 40.781433)"
"04/30/2026 12:00:00 AM","subway","202","Beach 105 St (A,S)","Queens","omny","OMNY - Full Fare","1","0","40.58321","-73.82756","POINT (-73.82756 40.58321)"
"04/30/2026 12:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Seniors & Disability","17","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"04/30/2026 12:00:00 AM","subway","32","36 St (D,N,R)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.655144","-74.00355","POINT (-74.00355 40.655144)"
"04/30/2026 12:00:00 AM","subway","327","Chambers St (1,2,3)","Manhattan","omny","OMNY - Other","3","0","40.715477","-74.00927","POINT (-74.00927 40.715477)"
"04/30/2026 12:00:00 AM","subway","352","New Lots Av (3)","Brooklyn","omny","OMNY - Fair Fare","5","0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"04/30/2026 12:00:00 AM","subway","453","82 St-Jackson Hts (7)","Queens","omny","OMNY - Fair Fare","2","0","40.747658","-73.8837","POINT (-73.8837 40.747658)"
"04/30/2026 12:00:00 AM","subway","53","Neck Rd (Q)","Brooklyn","omny","OMNY - Students","1","0","40.595245","-73.95516","POINT (-73.95516 40.595245)"
"04/30/2026 12:00:00 AM","subway","602","14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","metrocard","Metrocard - Other","1","0","40.735065","-73.99042","POINT (-73.99042 40.735065)"
"04/30/2026 12:00:00 AM","subway","66","18 Av (D)","Brooklyn","omny","OMNY - Other","1","0","40.607952","-74.00174","POINT (-74.00174 40.607952)"
